Restaurant_Name,Detail_address,Latitude,Longitude,review_count,stars
Hotel Pm To Am,"Gaikwad Chawl, Datta Mandir Road, Wakad, Pune",18.6023555,73.7645294,0,0
Eat-n-Dream,"Tathawade, Wakad, Pune",18.6010921,73.7641245,0,0
Puneon,"Survey 264/5, Baner Road, Opposite Corporation Bank, Baner, Pune",18.55404,73.8023358,70,4
Crowd 63,"Ghotawade, Phase 3, Hinjawadi, Pune",18.5786926,73.6842168,0,0
The Food Court,"Shop 214, Vision One Shopping Mall, Bhumkar Chowk, Tathwade, Wakad, Pune",18.6085145,73.7516673,7,3
Hotel Rasoi,"Shop 8, Near Lakshmi Chowk, Hinjawadi, Pune",18.5995377,73.7345257,0,0
K G Mama,"Survey 2/1, 2, 3 Sopan Bagh, Balewadi, Pune",18.5228082,73.904777,0,0
Nookkad,"Shop 2, 288/2, Susgaon Nande Road, Thaksen Nagar, Sus, Pune",18.553517,73.750635,8,3
Hotel Shubhangi,"Survey 13/1, Plot 79, Shitole Nagar, Opposite ICICI ATM, Aundh, Pune",18.57528,73.817007,0,0
R Samarth's Cafe,"Portland Chopati, Balewadi, Pune",18.5752044,73.7669622,0,0
New Goodluckk Cafe,"Fountain Market, Phase 3, Fire Station, Mega Policy Cercal, Hinjawadi, Pune",18.5778828,73.6900636,11,4
The Cake House,"Punawale Tajane Vasti, Jambe Road, Hinjawadi, Pune",18.6327082,73.7322522,0,0
The Sanghai Court,"Shop A1, MIDC Complex, MIDC Infotech Park, Hinjawadi, Pune",18.5866581,73.7367317,0,0
Mr.Chefer,"Baner, pune",18.5590032,73.7867629,0,0
The Broken Egg,"287, Near Sairang Market, Chatrapati Chowk, Aundhgaon, Aundh, Pune",18.5648017,73.8123318,0,0
Aary Pure Veg Restaurant,"Shop 9, Siddhi Nisarg Plaza, Bhumkar Wasti, Wakad, Pune",18.6010711,73.7457047,0,0
S.K. Chinese Center,"Sus Gaon, Sus, Pune",18.5454058,73.7777808,0,0
Minerva,"Survey 261/3/31/A, Sadguru Plaza, Marungi Road, Laxmi Chowk, Phase 2 Road, Hinjewadi, Pune",18.5998868,73.733102,0,0
Arena's Biryani,"Level 403, Malhar Heights, Near Shiv Mandir, Balewadi, Pune",18.5823926,73.7863254,0,0
Foodastic,"Shop 107, 1st Floor, Life Republic Township, Commercial Complex, Marunji, Hinjawadi, Pune",18.6222719,73.7148981,15,3
TCG - The Cheese Games,"Ambedkar chawk, Sharda Park, Aundh-Baner, Pune",18.5598675,73.8010671,14,3
Flavours,"Shop 9, Marunji, Near Z.P Government School, Hinjawadi, Pune",18.5954893,73.7347109,0,0
Nile Bakers Cafeteria,"78 Raviwar Peth, Kastori Chawk, Wakad, Pune",18.5110403,73.8620634,0,0
Jay Tulajabhavani Bhojanalay,"130/5, Shop 3, Near Bajaji Chowk, Sus Road, Pashan, Pune",18.5454058,73.7777808,0,0
Flavours,"Shop 09, Marunji, Near Z.P Government School, Hinjewadi, Pune",18.5954893,73.7347109,6,3
Flavours,"Shop 09 Near Z.P Government School, Marunji Phase 2, Hinjawadi, Pune",18.6112541,73.7121208,0,0
Shree Kal Bhairavnath,"Hinjewadi Laxmi Chowk, Marunji Road, Sakhare Dhavale Wasti, Hinjawadi, Pune",18.59966,73.7346626,0,0
Mahalaxmi Mess and Hotel,"Survey 46/1, Opposite Akash Deep Girls Hostel, Near Marunji, Hinjawadi, Pune",18.6487492,73.7603992,0,0
Eat And Treat,"Survey 127/2B/2, Shop 26, Sky Line, Near Hp Gas Godown, Wakad, Pune",18.6064151,73.7553473,13,3
Moms Paratha,"C1-402, Saarthi Sovereign Phase 2, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi, Pune",18.6020208,73.7209371,4,3
Lazeez Hub,"Shop A-1, Survey 149/28/1, Mantri Regency, Sus Road, Pashan, Pune",18.5454058,73.7777808,4,3
Ancient Udupi,"Shop 5, Crystal Market, Phase 3, Hinjewadi, Pune",18.577407,73.6903061,0,0
Y2k,"Shop 4, Venkatesh Empirea, Kate Wasti, Punawale, Hinjawadi, Pune",18.6241223,73.734677,0,0
Poorna Restaurant,"K 303, Air Castle Society, Next to Alard College, Marunji, Hinjawadi, Pune",18.6094577,73.718148,0,0
Hotel Omkar,"Behind Koteshwar Petrol Pump, New Empire Estate Road, Kalewadi, Wakad, Pune",18.6162123,73.7866927,0,0
Annpurna Hotel,"Shubtej Mangal, Karayalya Javal, Parijat Colony Sus Road, Pashan, Pune",18.5495287,73.7698578,0,0
MP Tadka,"C/701, Casa Poli, Near Datta Mandir Road, Shedge Vasti, Wakad, Pune",18.593376,73.7657221,0,0
Samad Foods New Poona Bakery,"Near Maharashtra Bank, Alard College, Marunji Village, Hinjawadi, Pune",18.6095108,73.7195594,0,0
Simran Court Restaurant & Bar,"Hotel Simran Court, Bhagwan Nagar, Bhumkar Chowk, Wakad, Pune",18.6049943,73.7543733,0,0
B3,"Serial 16/1, Opposite Balewadi Baner Police Station, Balewadi High Street, Balewadi, Pune",18.5750073,73.7784821,5,3
Masala Dabar,"H 464 1, S26 3b 1, Shop 03, Stadium Complex, Balewadi, Pune",18.5737046,73.7618551,0,0
Sauce Pan,"Survey 197, Pink City Road, Wakad, Pune",18.5981426,73.769612,0,0
The Pirate Bay Cafe,"Shop 7, Survey 42/2, A Wing, Shantai Shopping Center, Ravi Nagar, Sus, Pune",18.5454058,73.7777808,0,0
Food Zone,"Danane Niwas, Kalakhdak, Opposite Indra Suraj Building, Wakad, Pune",7.2676037,-8.1447804,0,0
The Paradiso Resto,"Opposite Okinawa Scooters, Balewadi Road, Baner, Pune",18.5620308,73.791305,0,0
Cake Choice,"Shop 3, Near TCS Company, Megapolis Market, Rajiv Gandhi Infotech Park, Phase 3, Hinjawadi, Pune",18.5814812,73.685286,0,0
Taipai Momo,"Flat 2, Wipro Circle, Phase 2, Hinjawadi, Pune",18.5998004,73.7216122,0,0
Aditya Bhojanalay And Caters,"Balaji Complex, Opposite Jambhulkar Gym, Sakhare Wasti Road, Hinjawadi, Pune",18.5838978,73.7429252,0,0
Kolkata Dum Biryani,"Wipro Circle, Phase 2, Hinjawadi, Pune",18.5972124,73.7187593,0,0
Kolkata Dum Biryani,"Flat 2, Wipro Circle, Phase 2, Hinjawadi, Pune",18.5998004,73.7216122,0,0
Hotel The Lavasa,"Thaksen Nagar, Sus Road, Near Sus, Pune",18.5547173,73.7500791,4,3
Taipai Momo,"Wipro Circle, Phase 2, Hinjawadi, Pune",18.5972124,73.7187593,0,0
The Sindh Punjab,"Phase 1, Near Symbiosis, Opposite Harman It Park, Hinjawadi, Pune",18.5904779,73.7271909,0,0
Hotel Zayaka,"Bana Javal, Sai Heritage, Chya Samsor, Balewadi Road, Aundh, Pune",18.5652436,73.8009638,0,0
Singhgad Food Hub,"Flat 4, 155/1, Shiplekha Society, Aundh Gaon, Aundh, Pune",18.5639463,73.8102927,0,0
Chinese Express,"Survey 228, Plot 3 & 1, Part 1/12, Chatrapati Choupati, Wakad, Pune",18.5964412,73.7740845,19,4
Rajmahal Hotel,"Survey 80/4, Mumbai Pune Highway, Tathawade, Wakad, Pune",18.5334537,73.8518292,0,0
Sagar Chinese Center,"Shivam Chaupati, Swami Vivekananda Nagar, Wakad, Pune",18.6045916,73.7570185,0,0
Mrunal Dosa Palace,"Chatrapati Shivaji Chowk, Near Gram Panchayat Building, Marunji Road, Hinjawadi, Pune",18.5916384,73.7388217,0,0
Jotiba Dosa Center,"Shop 3, Serial 187, Vrindavan, Near Shreenath Nursary, Wakad Road, Wakad, Pune",27.5650088,77.6593394,0,0
Red Sun Chinese And Snacks Center,"Survey 138/2/2/1, Sakhare Wasti Road, Narayannagar, Hinjawadi, Pune",18.5855921,73.7407405,0,0
Hotel Shivaai,"Dnyanoba Sakhare, 139, Gavathan Hinjewadi, In Front Of Shell Petrol Pump, Wakad Road, Hinjawadi, Pune",18.5907883,73.7477463,0,0
Hotel Swad,"Opposite Wakad Police Station, Near Capital Tower, Wakad, Pune",18.6073884,73.7651776,0,0
Mystery Plate,"Shop 4, Hotel Mahadev, Near Blue Ridge Circle, Hinjawadi, Pune",18.578362,73.7364689,0,0
Hotel Aarogana,"Ashtavinayak Chowk, Near Perfect 10 Society, Balewadi, Pune",18.579959,73.76861,6,3
Cafe Town,"Shop 2, Survey 278, Above Morya Motors, Wakad Chowk, Wakad, Pune",18.592399,73.76318,14,3
DK Biryani House,"Survey 178, Genubhau Kalate Nagar, Wakad, Pune",18.6040333,73.7649805,0,0
Cafe +,"Survey 91/3, Shop B-01, Ariana, Hinjawadi, Pune",18.5908518,73.7526364,18,3
Hotel Z,"Shop 1, Phase 3, Near Megapolice Circle, Hinjewadi, Pune",18.5786926,73.6842168,0,0
Jay Naganray Sweets,"Pan Card Road, Near PNB Bank, Baner, Pune",18.5600814,73.7817261,0,0
Lentils Kitchen,"Survey 34/8, House 43, Flat 06, Near Mitcon Institute, Aundh, Pune",18.575634,73.76597,5,3
Klove Kitchen,"Survey-130/123, Shop 116, Crossroad, Bhumkar Chowk, Wakad, Pune",18.6061292,73.7527416,16,4
Shree Ganesh Tea Stall,"Barne Corner, Pawar Nagar, Thergaon, Baner, Pune",18.619983,73.76912,0,0
Hash Tag Meals,"95/2, Wisteria Fortune, Wakad, Pune",18.603456,73.745294,0,0
Food Fantacy,"Opposite Jotiba Salon, PCMC, Ward 25, Wakad, Pune",18.5964229,73.7817568,0,0
Nawabi Mehfil,"Opposite Jotiba Salon, PCMC, Ward 25, Wakad, Pune",18.5964229,73.7817568,0,0
Taste Is Best Biryani House,"Shop 104, Hinjawadi Chowk, Near Hanuman Mandir, Hinjawadi, Pune",18.5944671,73.7397929,262,2
Caffe Tree Corner,"Shop 2, Near Narayani Society Sopan, Balewadi, Pune",18.5788913,73.7706807,12,3
The Royal Maratha,"Bankar House, Near MMI School, Laxman Nagar, Baner, Pune",18.5700156,73.7727908,30,3
Food Hub,"Tamhane Chowk, Aundh - Baner Link Road",18.561968,73.790604,4,3
Icy Spicy,"Opposite Ramrajya Building, Baner Mahalunge Road, Baner Goan, Baner, Pune",18.5597532,73.7889,40,3
The Northern Cafe,"Survey 253/1/3/A, Aarbai Complex, Mukaainagar, Phase 1, Hinjawadi, Pune",18.5904779,73.7271909,0,0
Cafe Durga,"Near Indira College, Bhunkar Chowk, Wakad, Pune",18.6061292,73.7527416,4,3
Anuj Snack Centre,"Wakad-Balewadi Road, Near Wakad Bridge, Wakad, Pune",18.5877305,73.7767198,0,0
Chocolate Biclate,"Circle Krishna Market, Megapolis, Phase 3, Hinjawadi, Pune",18.5778436,73.6909696,0,0
Mughlai Biryani House,"Shop 2, Tamhane Chowk, Near Anmol Furniture, D.P.Road, Baner, Pune",18.5618039,73.7903818,0,0
Food Mojo,"OYO 19162 Aashiyana Grand Hotel, Sakhre Vasti, Hinjewadi Phase 1, Hinjawadi, Pune",18.5838978,73.7429252,0,0
Swad,"Bhumkar Chowk, Wakad, Pune",18.6061292,73.7527416,0,0
Deli Times,"Sayaji Hotel, 135/136, Mumbai - Bangalore Bypass, Wakad, Pune",18.5997221,73.7548675,21,4
Crown Pizza & Diet Foods,"Serail 366, In front of Near Vedanta Society, Wakad bridge Post Officew, Shankar kalte Nagar, Wakad, Pune",18.5927574,73.7617755,0,0
Creamy Culture,"Pinnac Satyam Society, Behind Bata Showroom, Baner, Pune",18.5578725,73.7943151,16,3
Pizza Place,"Matoshree Food Court, Mukai Nagar, Near Ganesh Mandir, Hinjawadi, Pune",18.5904779,73.7271909,15,3
Food Frolic,"Opposite Madhuban society, Near Sai Chowk, Balewadi, Pune",18.5784173,73.7697025,31,4
Mumbai Haat,"Shop 10, Elite Premio, MITCON Balewadi Road, Balewadi, Pune",18.57418,73.7766187,16,3
Max Non Veg,"Megapolis Circle, Phase 3, Rajiv Gandhi Infotech Park, Hinjawadi, Pune",18.5777873,73.6878343,7,3
Hotel Mauli,"Rajiv Gandhi Info Park, Phase 2, Hinjawadi, Pune",18.5946784,73.7095365,0,0
Sai Cafe & Bhojnalaya,"328, Survey 141/1/1, Jairam Nagar, Phase 1, Hinjawadi, Pune",18.5904779,73.7271909,0,0
The China Gate,"Wakad Datta Mandir Road, Opposite Datta Mandir, Wagmare Wasti, Wakad, Pune",18.5962067,73.7639106,13,3
The Muscle Hustle,"Shivdarshan Apartment, Choudhary Park, Wakad, Pune",18.6057108,73.7587202,8,3
My Cake Story,"203 B, The Grove, Shankar Kalat Nagar, Datta Mandir Road, Wakad, Pune",18.6000282,73.7607385,12,3
Dragon In,"Vadjai Nagar, Scrum Utkarsha, Maan Road, Phase 1, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi",18.5824746,73.7263596,0,0
Desi Chowpati,"10/11, Aditi Mall, Baner Road, Baner, Pune",18.5583427,73.7926375,96,3
Kalawati's Kitchen,"120/1, Balaji Temple Road, Behind Sai Apartments, Pashan, Pune",18.5141959,73.770148,11,3
On The Grill,"Shop 12, Sits N Bites Chowpaty, Opposite NICMAR College, Balewadi, Pune",18.5747668,73.7669121,4,3
Nik's,"Shop 3, Near Jambulkar Gym Road, Narayan Nagar, Hinjawadi, Pune",18.5754534,73.7443348,21,3
Rajasthani Tadka,"Phase 2, Near Bharat Petrol Pump, Hinjawadi, Pune",18.5948377,73.7229866,0,0
South Indian Crave Hub,"Beside Shell Petrol Pump, Sakravasthi Road, Hinjewadi phase 1, Pune, Pune, Hinjawadi, Pune",18.5905526,73.7411713,0,0
A Sweet Affair,"Shop 7, E- Square Food Court, Xion Mall, Hinjawadi, Pune",18.5923584,73.7450069,65,3
Hotel Shivmalahari,"Mauli Chowk, Dange Chowk Road, Wakad, Pune",18.602671,73.7489872,14,3
Balaji Chinese & Momos,"Puneri Chowpaty, Opposite Moze College, Near Mitcon, Balewadi, Pune",18.5971529,73.7897318,0,0
Laximi Palace,"Ashok Nagar, Phase 1, Behind Wipro, Hinjawadi, Pune",18.5835948,73.72623,0,0
CafÃ© Rio,"C 24, Shirine Garden, ITI Road, Aundh Pune",18.5595404,73.8077938,15,3
Right 2 Eat,"K 6, Q Cafe, Quadron Business Park, Phase II, Hinjawadi, Pune",18.5866324,73.697225,0,0
LazyGreens,"Shop 20, Stellar Enclave, Opposite MSEB Office, Aundh, Pune",18.5627682,73.8076946,18,3
Hotel Ronita Paratha,"Sus Pashan Road, Pashan, Pune",18.5454058,73.7777808,286,4
Janai Fast Food,"Survey 122, Matru Krupa, Pashan Gaon, Pashan, Pune",18.5383797,73.7944307,0,0
Thebakersfactory,"Hinjawadi, Pune",18.5912716,73.738909,14,3
Felix Bar - Holiday Inn Pune Hinjawadi,"Hoiday Inn, Pune-Bangalore Highway, Next to Balewadi Sports Complex, Hinjawadi, Pune",18.5808847,73.7605198,26,4
Connexions Lounge & Bar - Holiday Inn Pune Hinjawadi,"Holiday Inn, Pune-Bangalore Highway, Next To Balewadi Sports Complex, Hinjawadi, Pune",18.5808847,73.7605198,19,4
Balaji Hotel,"1/10, Balewadi Gaothan, Near Regulas Society, Balewadi, Pune",18.5755685,73.7772757,20,3
Black & Orange Food Cafe,"Plot 1, Tejaswini Housing Society, Survey 242, Near Medipoint Hospital, Aundh Dp Road, Aundh, Pune",18.5643976,73.802048,0,0
Maggi N Maggi House,"13, Phase 1, MIDC, Near Bank Of Maharashtra, Hinjawadi, Pune",18.5937036,73.7310783,0,0
Lavish Biryani,"Shop 1, CTS 329, Shripad APT, Near Maruti Mandir, Aundh, Pune",18.5601649,73.8031335,0,0
Swagat Hotel,"Shop 1, Survey 261/4, Sidhi Sankalp Building, Dhavale Vasti, Laxmi Chowk, Marunjee Road, Hinjawadi, Pune",18.59990521,73.73281136,0,0
Delish Kitchen,"Near Dhawale School, Shivtej Nagar, Marunji Nagar, Hinjawadi, Pune",18.5936232,73.7362215,0,0
DacDenil's Burger,"110/11/5, Flat 302, 2nd Floor, Sanskrut Residency, Banner Road, Baner, Pune",18.5616091,73.7849612,0,0
Cafe And Waffals,"Word 8, Sarkar Wada, Aundh, Pune",18.5661404,73.8100764,0,0
S3 CafÃ© - Salad And Smoothies,"Shop 5, SN-130/5, Orange County Block-C, Baner Pashan Link Road, Pashan, Aundh, Pune",18.543945,73.7905315,0,0
Indilicious,"265/13/3 Marunji Road, Yelwande Vasti, Near Laxmi Chowk, Hinjawadi, Pune",18.6066503,73.7306242,0,0
Chai Bar,"New Om Apartment Building, Darshan Park, Near Ambedkar Chowk, Aundh, Pune",18.5601549,73.8016118,0,0
400Â° The Wood Fired Cafe,"Shop B8, Sai Heritage, Aundh Baner Link Road, Aundh, Pune",18.5652791,73.8004966,0,0
China Midtown,"B-1/18, Aditya Breeze Park, Balewadi, Pune",18.5775888,73.776836,0,0
Badshahi Biryani,"Opposite Shiv Colony, Datta Mandir Road, Dange Chowk, Wakad, Pune",18.6153628,73.7651907,0,0
Hotel Raj,"57, Pashan Sus Road, Near Lenyadri Society, Pashan, Pune",18.544101,73.7821385,0,0
Hotel MH 14,"Survey 249/1, Kaspate Wasti, Wakad, Pune",18.5901745,73.7727908,4,3
SK Pattern Dining Hall And Snacks Centre,"Baner Pashan Link Road, Opposite Hdfc Bank, Pashan, Pune",18.5447442,73.790389,0,0
Ifruit Ice Cream,"Shop C-02, Kunal Aspiree, Balewadi, Pune",18.5791452,73.7760266,0,0
Kake Di Pavbhaji,"Survey- 29/1/11/22/3/3/2, Jagtap Diry Pimple, Gurav Sangv, Wakad, Pune",18.5918643,73.7838215,0,0
The Forestry,"360 Degree Adventure, Off Mumbai - Bangalore Highway, Bavdhan, Lavale, Pune",18.5306891,73.7444595,0,0
IBeans,"Shop 13, Pristine Square, Shankar Kalat Nagar, Wakad, Pune",18.5981232,73.7585089,0,0
Banajaras Homely Kitchen,"Sanjay Gandhi Vasahat, Pashan, Pune",18.5400049,73.7999987,0,0
Aditya Chinese Centre,"Beside Fire Brigade, Phase 1, Hinjawadi, Pune",18.5848189,73.735213,9,3
Cafe Sunshine,"Survey 261/2, Sakhare Dhawale Wast, Hinjawadi, Pune",18.5877627,73.7403659,0,0
Dwarkadhish Farsan Mart,"Opposite Kulhad, Chatrapati Chowk Road, Shankar Kalat Nagar, Wakad, Pune",18.5949549,73.7647191,39,4
Dragon Palace,"Shop No. 5, Sai Krishn Complex , Opposite PDCC Bank, Beside R- Mart, Maan Road , Hinjewadi Phase 1 , Pune - 411057",18.5832567,73.7283834,100,4
Good Morning Sandwich Burger And Shake Center,"Grand Tamanna Hotel, Hinjawadi Phase 2, Infosys Gate 1, Hinjawadi, Pune",18.5934656,73.7073974,0,0
Lucky Restaurant,"Survey 47, 2/1/2, Mumbai - Bangalore Highway, Punawale Taluka, Hinjawadi, Pune",18.6253413,73.7321911,146,4
Reddy's Biryani House,"Shop 6, Aditi Samrudhi Building, Baner Road, Baner, Pune",18.5612434,73.7879273,90,3
Nagpuri Saoji Special Restaurant,"Survey 165/1/165/5, Shop 7, Floor 123, Vedanta Society, Shankar Kalat Nagar, Wakad, Pune",18.5941069,73.7605414,11,3
Hotel Khandesh,"Shikshak Colony, Near Gurudatta Mandir, Sus Road, Pashan, Pune",18.5412116,73.7925626,22,4
Question Mark - Taste of Assam,"Shop 6, 4/1, Hinjewadi Wakad Road, Hinjewadi Chowk, Hinjawadi, Pune",18.5910626,73.7525677,127,3
Shree Radhakrishna,"86/1/1A,Tathawade, Near Indira College, Mumbai-Bangalore Express Highway, Hinjawadi, Pune",18.6107074,73.7430255,80,4
Lovely Food,"Shop 5, Laxmi Plaza, Opposite Prime Rose Mall, Baner, Pune",18.5612718,73.7858673,160,4
Indori Dal Baati,"Serial 176/2, Sadguru Colony, Near Yamuna Nagar, PCMC Ward 88, Wakad, Pune",18.6091536,73.7800957,27,4
Pahilwan Daa Dhaba,"Nisarg City 1, Kaspate Vasti Road, Vishnu Dev Nagar, Wakad, Pune",18.5988129,73.7743076,7,3
Wok Kitchen,"Survey 71/1B, Near Sant Tukaram, Mangal Karyalay, Dange Chowk, Hinjawadi, Pune",18.5994867,73.7451655,0,4
Highwayz,"Shop 1, Maurya Heights, Near Kalakhadak Chowk, Wakad, Pune",18.6070865,73.7573687,54,4
Indore Express,"Sadgru Colony, Yamuna Nagar, Wakad, Pune",18.6043829,73.7616212,521,4
Vadheev Misal,"Shop B 10, Sai Heritage, Near Medipoint Hospital, Aundh, Pune",18.5653759,73.8007475,0,0
Beyond Coffee,"Shop 1, Prudentia Tower, Mauli Chowk, Wakad, Pune",18.5993824,73.7613797,50,4
Manglore Express,"Survey 198/1, Near Fire Station, Gavarewadi Maan Phase 3, Hinjawadi, Pune",18.5824934,73.6875558,5,3
Relax Pure Veg,"Shop 1-4, 109/3, Akshay Tower, Near Pink City, Wakad, Pune",18.5976912,73.7685778,19,3
SMBTC,"Matoshree Food Court, Hinjewadi, Pune",18.5955626,73.7328791,0,0
Chinese Hub,"Shop 4, Near Datta Mandir, Wakad - Dange Chowk Road, Wakad, Pune",18.5961368,73.7637789,392,4
Moody Foody,"Eden Garden Row Housing Society, Shankar Kalat Nagar, Wakad, Pune",18.5955179,73.7619153,10,3
Kanaka Durga,"Survey 167/9/10/12, Shop 12, Edenn Shopping Complex, Near Wakad Flyover, Wakad, Pune",18.5920855,73.7579679,224,4
Mataji Bhojanalay,"Shop 6, Danraj Park, Kasptevasti, Wakad, Pune",18.599507,73.775205,0,0
99 Dishes,"Bhausaheb Kalate Nagar, Shankar Kalat Nagar, Wakad, Pune",18.5954512,73.7652528,82,4
Chakna Express Dubai Shwarma,"Survey 174/5/2, Near Dewdell Society, Wakad Road, Wakad, Pune",18.603129,73.7644277,8,3
NightExpress.in,"Datta Mandir Road, Opposite Jotiba Salon, Wakad, Pune",18.5935847,73.7639165,139,3
Classic Food Court,"Shree Nivas Residency shop no.1,2 sr no.354 Near Laxmi mata Temple Balewadi.",18.5737162,73.7798322,48,3
Al Zaika Biryani House,"Shop 1 & 3, Kalanand Apartments, Opposite Kapil Malhar, Baner, Pune",18.5585473,73.7916634,5,3
Naan Factory,"Row 5, Elite Brookland, Off Baner Road, Balewadi, Pune",18.5693132,73.7719172,41,4
Tibbs Frankie,"Food Court, Level 2, Westend Mall, Aundh, Pune",18.561618,73.806919,46,3
Churros Cafe,"Shop 3, Ujjwal Premises, Opposite Cosmos Bank, Baner Road, Pune",18.5593845,73.7895592,502,4
Poonam Hotel,"Row House 3, Mayur Estate, Near Mount Word Society, Wakad, Pune",18.598444,73.769076,9,3
Whistle Podu,"Shop 5, Fountain Market, Megapolis Circle, Phase 3, Hinjawadi, Pune",18.5778828,73.6900636,44,3
Hotel Malhar Mutton Bhakari,"147, Dange Chowk Road, Phase 1, Hinjawadi, Pune",18.5946144,73.739414,50,3
The Veg Express,"Survey 167/1/1, Opposite Eden Tower Gate, Eden Tower, Wakad, Pune",18.5955179,73.7619153,43,3
Twenty Nine All Day Dining,"181 P, Pink City Road, Opposite Pumpkin Patch, Wakad, Pune",18.602952,73.7699722,463,4
Swaadey Aalladey,"Shop 33, Krishna Market, 198/1, Hinjawadi Phase III, Hinjawadi, Pune",18.591905,73.700244,6,3
Big M's,"Shop A8, Near Hotel Sarjaa Lane, Chaitraban Residency, Aundh, Pune",18.5532656,73.8067772,162,4
Swayampak Poli Bhaji Center,"Survey 78/1 To 5/3, Shop 16, Ground Floor, Kohinoor Grandeur, Mukai Chowk Kiwale, Wakad, Pune",18.6595236,73.7325237,41,4
Celebration Point,"259/7, Laxmi Chowk, Sakhre Dhawle Vasti Jambulkar Mala, Hinjawadi, Pune",18.600333,73.7375667,96,4
Mad Eats,"Survey 240, Shop 3, O Balle, Near Datta Mandir, Paradiso, Wakad, Pune",18.5950637,73.7661474,33,4
Jojo's Kitchen,"Opposite NICMAR College, Inside Hotel Portland Chowpatty, MITCON College Road, Balewadi, Pune",18.5747668,73.7669121,92,4
Mezban,"Wing A, Solitaire Paradise, Opposite Pumpkin Patch School, Kaspate Wasti, Wakad, Pune",18.6026608,73.7700386,249,4
Waah Indore,"Shop 4 & 5, Survey 40/5b/6A, Ground Floor, Sai Yash Jewel, Phase 1, CTS 2754, Gujjar Nagar, Thergaon, Wakad, Pune",18.6099599,73.77009,0,0
Aromas Biryani House,"Shop 1-3, Kalanand Apartments, Opposite Kapil Malhar, Baner, Pune",18.5585473,73.7916634,10,3
Jalaram Khaman,"Hulawale Complex, Opposite State Bank of India, Shivaji Chowk, Hinjewadi, Pune",18.5910881,73.7266331,14,3
New India Catereres,"Serial 159/1, Shop 21, Ground Floor, Lokmangal Vihar, Pune, Aundh, Pune",18.5601649,73.8031335,0,0
Poorva's Food Mall,"Shop 3, Indus Planet, Opposite Spicer College, Aundh, Pune",18.5640382,73.8175108,33,3
Red Chilli Kitchen,"Mega Market, Near Megapolis Circle, Phase 3, Hinjawadi, Pune",18.5779113,73.6873104,108,3
Paratha Pandit,"140, Sakhare Vasti Road, Narayan Nagar, Pimpri-Chinchwad, Hinjawadi, Pune",18.5878711,73.7397331,0,0
The Dum Biryani,"Shop 4, Tahmane Chowk, Near Anmol Furniture, Baner DP Road, Baner, Pune",18.5589835,73.7782023,6,3
MH 14 Chinese And Indian Dish,"Spicer College Sangavi Road, Aundh, Pune",18.5637599,73.8193788,0,0
Bollywood Burger,"Shop 236, 2nd Floor, Vision One Mall, Tathawade, Wakad, Pune",18.6085145,73.7516673,8,3
Hotel Tallaf,"Survey 271, Shop 4, Ground Floor, Near Vinode Wasti, Laxmi Chowk-Bhumkar Chowk Road, Hinjawadi, Pune",18.5979095,73.7421165,24,3
Kebab King,"Shop 1, Plot 358, Wipro Circle, Hinjewadi Rajiv Gandhi Infotech Park, Phase 2, Hinjawadi, Pune",18.5994024,73.7178025,51,4
